Date,maxtempC,mintempC,avgtempC
2020-10-07,28,23,25
2020-10-08,29,23,26
2020-10-09,28,23,25
2020-10-10,28,23,25
2020-10-11,26,22,24
2020-10-12,27,22,25
2020-10-13,26,22,24
2020-10-14,26,23,24
2020-10-15,27,22,24
2020-10-16,28,22,25
2020-10-17,29,23,25
2020-10-18,29,23,26
2020-10-19,30,23,26
2020-10-20,28,23,25
2020-10-21,29,22,26
2020-10-22,29,23,25
2020-10-23,29,22,25
2020-10-24,30,22,26
2020-10-25,31,22,26
2020-10-26,31,22,26
2020-10-27,30,23,26
2020-10-28,29,23,25
2020-10-29,29,23,26
2020-10-30,30,22,26
2020-10-31,30,23,26
2020-11-01,30,23,26
2020-11-02,30,24,26
2020-11-03,30,23,26
2020-11-04,29,23,25
2020-11-05,29,23,25
2020-11-06,30,24,26
2020-11-07,32,24,27
2020-11-08,30,23,26
2020-11-09,31,23,26
2020-11-10,31,23,26
2020-11-11,31,22,26
2020-11-12,30,22,26
2020-11-13,29,24,26
2020-11-14,33,23,27
2020-11-15,31,23,27
2020-11-16,30,24,26
2020-11-17,28,23,25
2020-11-18,27,22,25
2020-11-19,29,23,26
2020-11-20,31,23,26
2020-11-21,31,22,26
2020-11-22,31,21,25
2020-11-23,31,22,25
2020-11-24,29,23,26
2020-11-25,28,22,25
2020-11-26,29,24,26
2020-11-27,29,23,26
2020-11-28,31,22,26
2020-11-29,31,23,26
2020-11-30,31,23,26
2020-12-01,31,23,26
2020-12-02,27,22,24
2020-12-03,24,21,22
2020-12-04,28,21,24
2020-12-05,27,23,24
2020-12-06,27,22,24
2020-12-07,31,22,26
2020-12-08,30,22,26
2020-12-09,30,23,26
2020-12-10,31,23,26
2020-12-11,31,22,26
2020-12-12,29,22,25
2020-12-13,30,22,25
2020-12-14,31,21,25
2020-12-15,31,21,25
2020-12-16,30,23,26
2020-12-17,33,23,26
2020-12-18,27,22,24
2020-12-19,28,22,25
2020-12-20,32,22,26
2020-12-21,30,21,25
2020-12-22,30,22,25
2020-12-23,28,22,24
2020-12-24,31,22,26
2020-12-25,31,22,26
2020-12-26,32,21,25
2020-12-27,32,20,26
2020-12-28,31,21,25
2020-12-29,32,22,26
2020-12-30,31,22,26
2020-12-31,30,23,26
2021-01-01,31,23,26
2021-01-02,33,21,26
2021-01-03,30,22,26
2021-01-04,30,22,25
2021-01-05,31,22,26
2021-01-06,28,23,25
2021-01-07,30,23,26
2021-01-08,28,23,25
2021-01-09,29,23,25
2021-01-10,27,22,24
2021-01-11,27,22,24
2021-01-12,27,22,24
2021-01-13,26,21,23
2021-01-14,29,21,24
2021-01-15,30,22,25
2021-01-16,31,22,26
2021-01-17,31,22,26
2021-01-18,31,21,26
2021-01-19,31,21,25
2021-01-20,27,21,24
2021-01-21,29,22,26
2021-01-22,30,22,26
2021-01-23,29,22,25
2021-01-24,32,21,26
2021-01-25,32,21,26
2021-01-26,32,20,25
2021-01-27,31,20,25
2021-01-28,32,20,26
2021-01-29,32,21,26
2021-01-30,32,21,26
2021-01-31,33,22,27
2021-02-01,35,23,28
2021-02-02,35,21,28
2021-02-03,33,21,27
2021-02-04,34,21,27
2021-02-05,33,21,27
2021-02-06,33,22,27
2021-02-07,34,22,28
2021-02-08,35,20,28
2021-02-09,34,21,27
2021-02-10,34,21,27
2021-02-11,34,20,26
2021-02-12,34,20,26
2021-02-13,33,21,26
2021-02-14,33,22,27
2021-02-15,34,21,27
2021-02-16,33,23,27
2021-02-17,34,22,27
2021-02-18,32,22,27
2021-02-19,34,22,27
2021-02-20,33,23,27
2021-02-21,34,23,28
2021-02-22,35,23,28
2021-02-23,35,22,28
2021-02-24,34,23,28
2021-02-25,33,23,27
2021-02-26,34,22,28
2021-02-27,33,23,28
2021-02-28,35,23,28
2021-03-01,34,23,27
2021-03-02,36,23,28
2021-03-03,37,22,28
2021-03-04,35,22,28
2021-03-05,35,22,27
2021-03-06,34,23,28
2021-03-07,35,23,28
2021-03-08,36,24,29
2021-03-09,35,23,28
2021-03-10,35,24,28
2021-03-11,34,23,28
2021-03-12,35,23,28
2021-03-13,35,22,28
2021-03-14,35,23,28
2021-03-15,35,23,28
2021-03-16,36,23,29
2021-03-17,36,24,29
2021-03-18,34,24,28
2021-03-19,32,23,27
2021-03-20,33,23,28
2021-03-21,33,23,28
2021-03-22,35,23,28
2021-03-23,36,24,28
2021-03-24,36,24,29
2021-03-25,34,24,28
2021-03-26,35,24,29
2021-03-27,35,24,29
2021-03-28,31,24,27
2021-03-29,32,23,27
2021-03-30,34,23,28
2021-03-31,34,24,28
2021-04-01,31,24,27
2021-04-02,34,24,28
2021-04-03,33,23,27
2021-04-04,34,23,28
2021-04-05,33,24,28
2021-04-06,33,24,28
2021-04-07,32,24,28
2021-04-08,32,24,27
2021-04-09,32,24,27
2021-04-10,32,24,28
2021-04-11,31,23,27
2021-04-12,31,24,27
2021-04-13,30,24,26
2021-04-14,30,24,27
2021-04-15,29,24,26
2021-04-16,30,23,26
2021-04-17,30,24,27
2021-04-18,30,23,26
2021-04-19,30,24,27
2021-04-20,32,24,27
2021-04-21,31,24,27
2021-04-22,30,24,27
2021-04-23,31,24,27
2021-04-24,31,25,28
2021-04-25,31,25,27
2021-04-26,30,25,27
2021-04-27,31,25,27
2021-04-28,30,25,27
2021-04-29,30,25,27
2021-04-30,31,25,27
2021-05-01,31,25,28
2021-05-02,32,25,28
2021-05-03,31,25,27
2021-05-04,30,25,27
2021-05-05,32,24,28
2021-05-06,30,25,27
2021-05-07,30,25,27
2021-05-08,32,24,28
2021-05-09,31,25,28
2021-05-10,30,25,27
2021-05-11,31,24,27
2021-05-12,31,25,28
2021-05-13,31,25,27
2021-05-14,27,22,25
2021-05-15,26,21,24
2021-05-16,27,22,24
2021-05-17,30,23,26
2021-05-18,30,25,27
2021-05-19,30,24,27
2021-05-20,29,25,27
2021-05-21,28,24,25
2021-05-22,27,22,25
2021-05-23,29,23,25
2021-05-24,29,23,26
2021-05-25,27,23,25
2021-05-26,26,22,24
2021-05-27,28,23,25
2021-05-28,28,23,25
2021-05-29,29,23,26
2021-05-30,29,24,26
2021-05-31,29,24,26
2021-06-01,30,24,27
2021-06-02,30,24,27
2021-06-03,29,25,27
2021-06-04,28,23,25
2021-06-05,27,24,25
2021-06-06,30,23,26
2021-06-07,29,24,26
2021-06-08,28,24,26
2021-06-09,28,24,26
2021-06-10,28,24,26
2021-06-11,30,24,26
2021-06-12,28,24,26
2021-06-13,27,23,25
2021-06-14,26,23,24
2021-06-15,27,22,25
2021-06-16,28,24,26
2021-06-17,28,24,26
2021-06-18,30,24,26
2021-06-19,29,24,26
2021-06-20,29,24,26
2021-06-21,29,24,26
2021-06-22,30,24,27
2021-06-23,29,24,26
2021-06-24,27,24,25
2021-06-25,30,23,26
2021-06-26,30,23,26
2021-06-27,28,24,25
2021-06-28,28,24,26
2021-06-29,29,23,26
2021-06-30,31,24,27
2021-07-01,28,25,26
2021-07-02,28,24,26
2021-07-03,28,23,25
2021-07-04,29,24,26
2021-07-05,28,24,26
2021-07-06,29,23,26
2021-07-07,28,24,26
2021-07-08,28,24,26
2021-07-09,25,23,24
2021-07-10,24,20,23
2021-07-11,27,19,24
2021-07-12,27,23,24
2021-07-13,28,23,25
2021-07-14,27,23,25
2021-07-15,29,23,25
2021-07-16,27,23,25
2021-07-17,29,23,26
2021-07-18,27,23,25
2021-07-19,27,23,25
2021-07-20,30,23,26
2021-07-21,29,23,26
2021-07-22,27,23,25
2021-07-23,27,23,25
2021-07-24,27,23,25
2021-07-25,28,23,25
2021-07-26,27,23,25
2021-07-27,28,22,25
2021-07-28,29,23,25
2021-07-29,29,23,26
2021-07-30,30,23,26
2021-07-31,30,23,26
2021-08-01,30,24,26
2021-08-02,31,23,27
2021-08-03,31,23,26
2021-08-04,30,23,26
2021-08-05,29,23,26
2021-08-06,29,23,26
2021-08-07,27,24,25
2021-08-08,28,23,26
2021-08-09,28,23,25
2021-08-10,26,23,24
2021-08-11,28,23,25
2021-08-12,26,22,24
2021-08-13,27,22,24
2021-08-14,28,23,25
2021-08-15,28,22,25
2021-08-16,29,23,25
2021-08-17,28,23,25
2021-08-18,26,22,24
2021-08-19,27,22,24
2021-08-20,30,23,26
2021-08-21,29,24,26
2021-08-22,30,23,26
2021-08-23,29,23,26
2021-08-24,29,23,26
2021-08-25,29,23,26
2021-08-26,29,23,25
2021-08-27,27,23,24
2021-08-28,25,22,23
2021-08-29,23,22,23
2021-08-30,25,22,23
2021-08-31,29,22,25
2021-09-01,30,22,25
2021-09-02,28,22,25
2021-09-03,26,22,23
2021-09-04,28,22,24
2021-09-05,28,22,24
2021-09-06,28,22,24
2021-09-07,28,22,24
2021-09-08,30,21,25
2021-09-09,31,22,25
2021-09-10,31,22,25
2021-09-11,30,23,25
2021-09-12,29,22,25
2021-09-13,28,22,24
2021-09-14,27,22,24
2021-09-15,29,22,24
2021-09-16,28,22,25
2021-09-17,31,22,25
2021-09-18,31,22,26
2021-09-19,31,23,26
2021-09-20,30,23,26
2021-09-21,29,22,25
2021-09-22,30,22,25
2021-09-23,31,22,26
2021-09-24,29,22,25
2021-09-25,28,22,24
2021-09-26,28,22,24
2021-09-27,25,22,24
2021-09-28,26,21,23
2021-09-29,27,21,24
2021-09-30,29,22,25
2021-10-01,28,23,25
2021-10-02,27,22,24
2021-10-03,28,23,25
2021-10-04,30,22,26
2021-10-05,29,23,25
2021-10-06,26,22,24
2021-10-07,28,22,25
2021-10-08,28,23,25
2021-10-09,28,22,24
2021-10-10,28,22,24
2021-10-11,27,23,24
2021-10-12,25,21,23
2021-10-13,28,21,24
2021-10-14,27,22,24
2021-10-15,29,22,25
2021-10-16,26,23,24
2021-10-17,26,22,24
2021-10-18,27,22,24
2021-10-19,28,22,25
2021-10-20,29,22,25
2021-10-21,26,22,24
2021-10-22,29,22,25
2021-10-23,27,23,24
2021-10-24,28,22,25
2021-10-25,28,22,25
2021-10-26,27,21,23
2021-10-27,28,22,24
2021-10-28,27,22,24
2021-10-29,25,22,23
2021-10-30,25,22,23
2021-10-31,27,22,24
2021-11-01,28,23,24
2021-11-02,28,23,25
2021-11-03,29,23,25
2021-11-04,27,23,24
2021-11-05,29,22,25
2021-11-06,28,23,25
2021-11-07,28,22,25
2021-11-08,28,21,24
2021-11-09,25,21,23
2021-11-10,26,21,23
2021-11-11,28,22,24
2021-11-12,29,22,25
2021-11-13,27,22,23
2021-11-14,27,22,24
2021-11-15,27,22,24
2021-11-16,29,22,25
2021-11-17,29,22,25
2021-11-18,29,23,25
2021-11-19,27,22,24
2021-11-20,27,22,24
2021-11-21,28,22,24
2021-11-22,29,21,25
2021-11-23,27,22,24
2021-11-24,25,22,23
2021-11-25,26,21,23
2021-11-26,27,21,23
2021-11-27,27,21,24
2021-11-28,30,22,25
2021-11-29,25,21,23
2021-11-30,28,21,24
2021-12-01,29,22,25
2021-12-02,29,21,25
2021-12-03,28,22,24
2021-12-04,28,22,24
2021-12-05,31,21,25
2021-12-06,28,21,25
2021-12-07,29,21,24
2021-12-08,32,22,26
2021-12-09,29,21,25
2021-12-10,33,21,26
2021-12-11,32,20,25
2021-12-12,33,21,26
2021-12-13,31,22,26
2021-12-14,31,21,25
2021-12-15,31,22,25
2021-12-16,31,21,26
2021-12-17,30,21,25
2021-12-18,32,20,26
2021-12-19,33,20,26
2021-12-20,32,20,25
2021-12-21,32,21,26
2021-12-22,32,20,25
2021-12-23,30,20,25
2021-12-24,32,19,25
2021-12-25,33,19,25
2021-12-26,34,19,25
2021-12-27,34,18,25
2021-12-28,34,18,25
2021-12-29,35,18,25
2021-12-30,35,19,26
2021-12-31,33,22,27
2022-01-01,32,22,26
2022-01-02,31,22,26
2022-01-03,32,21,26
2022-01-04,35,20,26
2022-01-05,34,20,26
2022-01-06,35,20,26
2022-01-07,36,21,27
2022-01-08,32,22,26
2022-01-09,32,22,26
2022-01-10,31,21,26
2022-01-11,33,21,26
2022-01-12,33,21,26
2022-01-13,34,20,26
2022-01-14,34,21,26
2022-01-15,34,21,26
2022-01-16,36,22,28
2022-01-17,36,21,27
2022-01-18,34,20,27
2022-01-19,35,21,27
2022-01-20,33,22,26
2022-01-21,33,21,26
2022-01-22,31,21,25
2022-01-23,30,21,25
2022-01-24,30,20,25
2022-01-25,33,21,25
2022-01-26,32,21,25
2022-01-27,35,21,26
2022-01-28,36,21,26
2022-01-29,34,20,26
2022-01-30,32,23,27
2022-01-31,33,21,27
2022-02-01,35,23,27
2022-02-02,36,22,27
2022-02-03,34,22,27
2022-02-04,35,20,26
2022-02-05,33,20,26
2022-02-06,35,21,27
2022-02-07,36,21,27
2022-02-08,35,21,27
2022-02-09,36,21,27
2022-02-10,36,21,27
2022-02-11,32,22,26
2022-02-12,30,22,25
2022-02-13,33,21,26
2022-02-14,32,21,26
2022-02-15,30,22,26
2022-02-16,32,22,26
2022-02-17,31,22,26
2022-02-18,35,21,27
2022-02-19,37,20,28
2022-02-20,34,23,27
2022-02-21,36,23,28
2022-02-22,34,22,27
2022-02-23,36,20,27
2022-02-24,36,21,27
2022-02-25,33,23,27
2022-02-26,38,21,28
2022-02-27,37,22,28
2022-02-28,37,22,28
2022-03-01,37,21,28
2022-03-02,38,21,28
2022-03-03,38,20,27
2022-03-04,34,20,27
2022-03-05,34,23,27
2022-03-06,32,23,27
2022-03-07,36,22,28
2022-03-08,34,23,28
2022-03-09,37,23,28
2022-03-10,37,23,28
2022-03-11,38,21,28
2022-03-12,38,21,28
2022-03-13,39,21,28
2022-03-14,39,22,28
2022-03-15,35,22,28
2022-03-16,34,23,27
2022-03-17,33,22,27
2022-03-18,34,22,27
2022-03-19,32,24,27
2022-03-20,32,23,27
2022-03-21,34,23,27
2022-03-22,34,23,27
2022-03-23,32,24,27
2022-03-24,30,24,26
2022-03-25,31,24,26
2022-03-26,33,23,27
2022-03-27,31,25,27
2022-03-28,32,24,27
2022-03-29,31,24,27
2022-03-30,32,24,27
2022-03-31,33,24,28
2022-04-01,31,24,27
2022-04-02,31,24,27
2022-04-03,31,23,27
2022-04-04,35,24,28
2022-04-05,32,24,27
2022-04-06,31,23,26
2022-04-07,33,24,28
2022-04-08,31,24,27
2022-04-09,30,22,26
2022-04-10,30,24,26
2022-04-11,30,24,26
2022-04-12,30,24,26
2022-04-13,29,25,26
2022-04-14,27,23,25
2022-04-15,30,23,26
2022-04-16,31,24,27
2022-04-17,30,24,27
2022-04-18,30,24,26
2022-04-19,30,24,27
2022-04-20,31,24,27
2022-04-21,33,25,28
2022-04-22,31,25,27
2022-04-23,31,25,27
2022-04-24,33,25,28
2022-04-25,30,25,27
2022-04-26,32,25,28
2022-04-27,34,25,29
2022-04-28,32,26,28
2022-04-29,32,25,28
2022-04-30,31,25,28
2022-05-01,30,25,27
2022-05-02,33,24,28
2022-05-03,33,25,28
2022-05-04,32,24,27
2022-05-05,29,25,27
2022-05-06,32,24,27
2022-05-07,31,24,28
2022-05-08,32,25,28
2022-05-09,31,25,27
2022-05-10,30,25,27
2022-05-11,30,24,27
2022-05-12,31,24,26
2022-05-13,29,23,26
2022-05-14,27,23,25
2022-05-15,26,23,24
2022-05-16,29,23,24
2022-05-17,27,24,25
2022-05-18,27,24,25
2022-05-19,27,24,25
2022-05-20,29,23,25
2022-05-21,30,23,26
2022-05-22,29,23,25
2022-05-23,28,23,25
2022-05-24,29,23,26
2022-05-25,30,23,26
2022-05-26,29,24,26
2022-05-27,29,23,26
2022-05-28,29,23,26
2022-05-29,30,23,26
2022-05-30,30,24,26
2022-05-31,31,24,26
2022-06-01,27,23,25
2022-06-02,28,23,25
2022-06-03,28,23,25
2022-06-04,30,24,27
2022-06-05,30,24,26
2022-06-06,29,24,26
2022-06-07,29,24,26
2022-06-08,28,24,25
2022-06-09,30,23,26
2022-06-10,31,24,26
2022-06-11,31,24,26
2022-06-12,28,24,25
2022-06-13,31,23,26
2022-06-14,30,24,26
2022-06-15,30,25,26
2022-06-16,30,23,26
2022-06-17,29,23,25
2022-06-18,28,23,25
2022-06-19,26,23,24
2022-06-20,28,23,25
2022-06-21,28,23,25
2022-06-22,28,24,25
2022-06-23,27,23,25
2022-06-24,28,23,25
2022-06-25,26,22,24
2022-06-26,28,22,24
2022-06-27,30,23,26
2022-06-28,26,22,24
2022-06-29,27,23,25
2022-06-30,28,23,25
2022-07-01,28,23,25
2022-07-02,29,23,26
2022-07-03,27,23,25
2022-07-04,27,23,24
2022-07-05,25,22,23
2022-07-06,27,22,24
2022-07-07,27,22,24
2022-07-08,28,23,25
2022-07-09,27,22,25
2022-07-10,28,22,25
2022-07-11,27,22,24
2022-07-12,29,22,25
2022-07-13,28,22,25
2022-07-14,29,23,25
2022-07-15,30,23,26
2022-07-16,29,23,25
2022-07-17,27,23,25
2022-07-18,29,22,25
2022-07-19,29,23,25
2022-07-20,28,23,25
2022-07-21,30,23,26
2022-07-22,29,23,25
2022-07-23,28,23,25
2022-07-24,29,22,25
2022-07-25,31,23,26
2022-07-26,30,23,26
2022-07-27,27,23,24
2022-07-28,30,24,26
2022-07-29,30,24,26
2022-07-30,29,23,26
2022-07-31,29,24,26
2022-08-01,26,23,24
2022-08-02,24,23,24
2022-08-03,24,23,23
2022-08-04,25,23,24
2022-08-05,26,23,24
2022-08-06,27,22,24
2022-08-07,28,22,24
2022-08-08,27,23,25
2022-08-09,29,23,25
2022-08-10,30,22,25
2022-08-11,29,22,25
2022-08-12,31,22,25
2022-08-13,31,23,26
2022-08-14,31,23,26
2022-08-15,33,22,26
2022-08-16,32,22,26
2022-08-17,31,23,26
2022-08-18,31,23,26
2022-08-19,31,23,26
2022-08-20,31,23,26
2022-08-21,30,22,25
2022-08-22,29,22,25
2022-08-23,27,22,24
2022-08-24,27,22,24
2022-08-25,26,22,24
2022-08-26,26,22,23
2022-08-27,26,22,23
2022-08-28,27,22,24
2022-08-29,27,23,24
2022-08-30,26,23,24
2022-08-31,27,23,25
2022-09-01,27,23,24
2022-09-02,26,22,23
2022-09-03,28,22,24
2022-09-04,29,23,25
2022-09-05,28,23,25
2022-09-06,26,22,24
2022-09-07,25,22,23
2022-09-08,27,22,24
2022-09-09,27,23,24
2022-09-10,27,22,24
2022-09-11,28,22,24
2022-09-12,28,22,24
2022-09-13,31,21,25
2022-09-14,30,22,25
2022-09-15,30,22,25
2022-09-16,30,21,25
2022-09-17,30,22,25
2022-09-18,30,22,25
2022-09-19,28,22,25
2022-09-20,30,22,25
2022-09-21,31,22,25
2022-09-22,31,22,25
2022-09-23,31,22,25
2022-09-24,31,22,26
2022-09-25,31,22,26
2022-09-26,31,22,26
2022-09-27,30,23,26
2022-09-28,30,22,25
2022-09-29,29,22,25
2022-09-30,27,22,24
2022-10-01,28,22,24
2022-10-02,29,22,24
2022-10-03,28,22,24
2022-10-04,28,21,24
2022-10-05,27,22,24
2022-10-06,27,22,24
2022-10-07,30,22,25
2022-10-08,30,22,25
2022-10-09,30,22,26
2022-10-10,31,23,26
2022-10-11,29,23,25
2022-10-12,30,22,25
2022-10-13,29,22,25
2022-10-14,28,22,25
2022-10-15,29,22,25
2022-10-16,28,22,24
2022-10-17,29,22,25
2022-10-18,25,22,23
2022-10-19,26,22,23
2022-10-20,26,21,23
2022-10-21,26,22,23
2022-10-22,28,22,24
2022-10-23,28,22,25
2022-10-24,28,22,25
2022-10-25,30,22,25
2022-10-26,30,22,25
2022-10-27,29,22,25
2022-10-28,29,22,25
2022-10-29,30,22,25
2022-10-30,29,21,25
2022-10-31,29,22,25
2022-11-01,27,22,24
2022-11-02,27,22,24
2022-11-03,27,22,24
2022-11-04,29,22,25
2022-11-05,28,22,24
2022-11-06,30,21,25
2022-11-07,28,21,24
2022-11-08,29,21,24
2022-11-09,29,21,25
2022-11-10,29,21,25
2022-11-11,26,21,23
2022-11-12,26,22,23
2022-11-13,28,21,24
2022-11-14,28,22,24
2022-11-15,28,22,24
2022-11-16,28,22,24
2022-11-17,28,21,24
2022-11-18,29,21,24
2022-11-19,31,21,25
2022-11-20,30,20,25
2022-11-21,31,20,24
2022-11-22,31,19,24
2022-11-23,30,18,24
2022-11-24,32,19,24
2022-11-25,31,21,25
2022-11-26,31,20,25
2022-11-27,29,21,24
2022-11-28,28,21,24
2022-11-29,28,21,24
2022-11-30,28,21,25
2022-12-01,31,20,25
2022-12-02,29,22,25
2022-12-03,28,22,24
2022-12-04,29,21,25
2022-12-05,30,21,25
2022-12-06,30,21,25
2022-12-07,28,21,24
2022-12-08,27,22,24
2022-12-09,23,20,22
2022-12-10,26,19,22
2022-12-11,27,21,23
2022-12-12,28,21,24
2022-12-13,28,21,24
2022-12-14,29,20,24
2022-12-15,30,20,25
2022-12-16,32,20,25
2022-12-17,32,19,25
2022-12-18,31,20,25
2022-12-19,28,20,24
2022-12-20,27,21,24
2022-12-21,30,21,25
2022-12-22,30,21,25
2022-12-23,32,20,25
2022-12-24,32,19,25
2022-12-25,32,20,25
2022-12-26,29,22,25
2022-12-27,32,22,25
2022-12-28,31,22,26
2022-12-29,34,21,26
2022-12-30,33,20,26
2022-12-31,32,19,25
2023-01-01,33,19,25
2023-01-02,34,18,25
2023-01-03,34,19,25
2023-01-04,34,19,25
2023-01-05,34,18,25
2023-01-06,34,19,26
2023-01-07,33,20,26
2023-01-08,34,20,26
2023-01-09,35,21,27
2023-01-10,35,20,26
2023-01-11,35,19,25
2023-01-12,34,17,25
2023-01-13,34,17,24
2023-01-14,34,18,25
2023-01-15,34,19,25
2023-01-16,34,19,26
2023-01-17,34,19,26
2023-01-18,35,19,26
2023-01-19,35,18,26
2023-01-20,35,17,25
2023-01-21,35,18,25
2023-01-22,33,19,25
2023-01-23,34,21,26
2023-01-24,28,22,24
2023-01-25,32,21,25
2023-01-26,34,20,26
2023-01-27,34,20,26
2023-01-28,33,19,25
2023-01-29,34,19,25
2023-01-30,34,19,26
2023-01-31,31,22,25
2023-02-01,30,22,25
2023-02-02,32,21,25
2023-02-03,30,22,25
2023-02-04,32,21,25
2023-02-05,34,20,26
2023-02-06,35,20,26
2023-02-07,35,20,26
2023-02-08,35,20,26
2023-02-09,34,21,26
2023-02-10,35,19,26
2023-02-11,34,18,26
2023-02-12,35,18,26
2023-02-13,37,18,26
2023-02-14,35,18,26
2023-02-15,36,18,26
2023-02-16,37,17,26
2023-02-17,36,19,26
2023-02-18,35,19,26
2023-02-19,36,18,26
2023-02-20,36,19,27
2023-02-21,36,20,27
2023-02-22,37,20,27
2023-02-23,36,19,27
2023-02-24,36,18,26
2023-02-25,37,20,27
2023-02-26,38,20,27
2023-02-27,39,17,26
2023-02-28,39,17,26
2023-03-01,36,20,27
2023-03-02,40,20,28
2023-03-03,40,19,26
2023-03-04,40,18,27
2023-03-05,40,19,27
2023-03-06,41,20,28
2023-03-07,41,19,27
2023-03-08,41,19,28
2023-03-09,41,20,28
2023-03-10,41,20,28
2023-03-11,41,19,28
2023-03-12,42,20,28
2023-03-13,41,20,28
2023-03-14,41,21,28
2023-03-15,40,21,28
2023-03-16,39,21,27
2023-03-17,40,21,28
2023-03-18,38,22,28
2023-03-19,34,22,27
2023-03-20,36,22,27
2023-03-21,39,21,28
2023-03-22,40,20,28
2023-03-23,39,21,28
2023-03-24,38,23,28
2023-03-25,36,23,27
2023-03-26,35,23,27
2023-03-27,36,22,27
2023-03-28,35,23,27
2023-03-29,35,23,27
2023-03-30,36,23,27
2023-03-31,35,23,27
2023-04-01,35,23,28
2023-04-02,34,23,27
2023-04-03,35,23,27
2023-04-04,32,24,26
2023-04-05,35,23,27
2023-04-06,34,23,28
2023-04-07,35,23,27
2023-04-08,37,22,28
2023-04-09,36,23,28
2023-04-10,36,23,28
2023-04-11,36,23,29
2023-04-12,39,23,29
2023-04-13,38,24,29
2023-04-14,36,24,29
2023-04-15,36,24,29
2023-04-16,34,25,29
2023-04-17,36,24,29
2023-04-18,38,24,29
2023-04-19,35,25,29
2023-04-20,33,24,28
2023-04-21,33,24,28
2023-04-22,36,25,29
2023-04-23,36,24,29
2023-04-24,37,24,29
2023-04-25,36,23,28
2023-04-26,35,24,28
2023-04-27,34,24,28
2023-04-28,34,24,27
2023-04-29,33,24,27
2023-04-30,32,24,27
2023-05-01,31,24,26
2023-05-02,28,24,25
2023-05-03,29,23,26
2023-05-04,32,24,27
2023-05-05,30,23,26
2023-05-06,32,25,27
2023-05-07,27,24,25
2023-05-08,30,24,26
2023-05-09,32,25,27
2023-05-10,32,24,27
2023-05-11,32,25,27
2023-05-12,32,24,27
2023-05-13,31,24,27
2023-05-14,32,24,27
2023-05-15,32,24,27
2023-05-16,33,24,28
2023-05-17,36,25,29
2023-05-18,34,24,28
2023-05-19,32,25,27
2023-05-20,33,24,27
2023-05-21,32,25,27
2023-05-22,33,24,27
2023-05-23,33,24,28
2023-05-24,34,25,28
2023-05-25,33,25,28
2023-05-26,32,25,27
2023-05-27,33,24,27
2023-05-28,31,24,27
2023-05-29,34,24,28
2023-05-30,34,26,29
2023-05-31,33,25,28
2023-06-01,31,24,27
2023-06-02,32,24,27
2023-06-03,32,25,27
2023-06-04,29,24,26
2023-06-05,31,24,27
2023-06-06,31,24,27
2023-06-07,30,25,27
2023-06-08,30,23,26
2023-06-09,31,24,27
2023-06-10,30,24,26
2023-06-11,31,24,27
2023-06-12,30,25,27
2023-06-13,31,24,26
2023-06-14,31,24,27
2023-06-15,32,25,28
2023-06-16,33,24,28
2023-06-17,31,25,27
2023-06-18,28,24,26
2023-06-19,28,24,25
2023-06-20,29,24,26
2023-06-21,30,24,26
2023-06-22,31,23,26
2023-06-23,32,24,27
2023-06-24,31,24,26
2023-06-25,29,23,26
2023-06-26,29,23,26
2023-06-27,28,23,25
2023-06-28,31,22,26
2023-06-29,29,23,25
2023-06-30,31,24,26
2023-07-01,32,24,27
2023-07-02,30,24,26
2023-07-03,27,23,25
2023-07-04,24,23,24
2023-07-05,25,23,24
2023-07-06,27,23,24
2023-07-07,27,22,24
2023-07-08,28,22,25
2023-07-09,32,23,26
2023-07-10,31,23,26
2023-07-11,29,24,26
2023-07-12,31,23,26
2023-07-13,28,24,25
2023-07-14,26,23,24
2023-07-15,31,23,26
2023-07-16,31,24,27
2023-07-17,31,24,26
2023-07-18,31,23,26
2023-07-19,29,23,25
2023-07-20,29,22,25
2023-07-21,32,23,26
2023-07-22,31,23,26
2023-07-23,30,23,25
2023-07-24,28,23,25
2023-07-25,29,23,25
2023-07-26,28,23,25
2023-07-27,30,22,25
2023-07-28,31,22,26
2023-07-29,31,23,26
2023-07-30,31,23,27
2023-07-31,31,23,27
2023-08-01,32,24,27
2023-08-02,32,23,26
2023-08-03,32,23,27
2023-08-04,31,23,26
2023-08-05,32,23,27
2023-08-06,32,23,27
2023-08-07,32,23,27
2023-08-08,32,23,26
2023-08-09,33,22,27
2023-08-10,32,24,27
2023-08-11,32,23,26
2023-08-12,30,23,26
2023-08-13,32,22,26
2023-08-14,31,22,26
2023-08-15,32,23,27
2023-08-16,33,21,26
2023-08-17,32,22,27
2023-08-18,32,22,26
2023-08-19,32,22,26
2023-08-20,32,22,27
2023-08-21,33,23,27
2023-08-22,33,23,28
2023-08-23,34,23,27
2023-08-24,33,23,27
2023-08-25,35,22,27
2023-08-26,35,23,27
2023-08-27,33,23,27
2023-08-28,34,22,27
2023-08-29,34,22,27
2023-08-30,29,23,25
2023-08-31,30,23,25
2023-09-01,30,23,25
2023-09-02,32,23,26
2023-09-03,31,23,25
2023-09-04,27,23,24
2023-09-05,23,22,23
2023-09-06,29,22,25
2023-09-07,24,22,23
2023-09-08,29,22,24
2023-09-09,30,22,25
2023-09-10,28,22,24
2023-09-11,27,22,24
2023-09-12,26,22,23
2023-09-13,29,22,25
2023-09-14,28,22,24
2023-09-15,30,22,25
2023-09-16,29,22,25
